id,vx_kms,vy_kms,vz_kms,status,end_time_s,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
50,-0.12208863431128737,-0.07086879658671932,0.3600647361016389,4,-239.7964009505308,-1429.389918679565,-785.0732034966246,-644.3167153125067,-1429.389988984103,7.030453798506642e-5
51,0.5192080407681648,-1.4489571609255247,-0.37941582222030557,4,-233.69652320190374,-1463.1159493744965,-815.4888186453413,-647.6271309791024,-1463.1160354934452,8.611894872956327e-5
52,2.979376388699262,-2.974384743103938,1.1713990292007486,4,-230.1191747683423,-1321.658131832218,-692.50008058968,-629.1580527244839,-1321.658050794123,-8.103809500425996e-5
53,56.50972024662946,1.073547265414569,71.87619022563848,4,-86.11106372558258,314.27514964025266,414.34237285337724,-100.06722375685551,314.27533616559316,-0.00018652534049579117
54,-13.449143390392269,67.09387083439613,35.38835706467641,4,-344.63823264615417,-8738.383710480737,-8679.881401571074,-58.502278839773226,-8738.379414478855,-0.004296001881812117
55,-3.56472031011852,6.0100996835259695,18.761118710937296,1,-500.0000000000794,42.544574422516256,-43.96934498965297,86.51391901481828,42.544567247881325,7.174634930606771e-6
56,-10.490650863826747,71.64978213878301,23.074708246145633,4,-342.0226984441011,-7638.609322470429,-7579.648400421494,-58.960925602432255,-7638.6081775722305,-0.0011448981986177387
57,28.814906027843147,-44.66771017035339,-46.974309368462194,4,-212.93763085685814,160.74132066198442,110.40969010409135,50.331630804478294,160.74102183956833,0.00029882241608447657
58,49.64442299736188,16.21043442284012,14.027666719497795,4,-113.16076409006581,-420.0634533895251,-38.352412990747744,-381.71104084866175,-420.06342922957316,-2.4159951919955347e-5
59,-2.879392141624939,2.1078671511140685,4.900217530163763,4,-292.800071196291,-1080.3956826455442,-523.299790721646,-557.0958920381203,-1080.3957146012579,3.195571366632066e-5
60,7.226109020242852,5.46171219570793,1.3181512445728905,4,-211.91321955307646,-1273.9080244056756,-644.7596236270651,-629.1484029512554,-1273.9079286714057,-9.57342699621222e-5
61,-6.93610786476786,-17.492173803867235,-6.431112013123598,4,-296.32825202288154,-1389.5828631855145,-825.0557493032879,-564.5271126393488,-1389.5827071781684,-0.00015600734604959143
62,14.99790351131145,-3.6323485163736726,-5.13823650923996,4,-175.3578632680784,-1481.0788724698725,-827.9263794058454,-653.1524925886865,-1481.07887288277,4.128974069317337e-7
63,-9.178689439080932,82.42258198477886,54.106972202121014,4,-282.67720673083033,-4584.026919973078,-4513.789189271544,-70.23769786319878,-4584.026008477222,-0.0009114958565987763
64,-4.980626544740966,-4.968610626387448,-1.5397283997199058,4,-258.5559526711886,-1542.1995675477053,-879.4066099224208,-662.7929593043531,-1542.199585677377,1.8129671616406995e-5
65,-2.995771330582543,-38.55507840261324,-22.20947132778691,1,-500.0000000000794,234.12824108276007,185.90621857238406,48.22202393820023,234.12828095930217,-3.987654210391156e-5
66,2.5942106297909207,9.831521220888066,-0.0924497498103615,4,-230.29198371260674,-1365.585938030535,-738.7945380939088,-626.7914010239463,-1365.5859455307934,7.500258334403043e-6
67,-30.152060994149398,-58.34203761590687,-3.8301090879500563,4,-376.0940909849672,-8370.248972242473,-8247.1875872031,-123.06138348069553,-8370.247584157893,-0.0013880845799576491
68,23.958442716223587,1.0156215667303925,15.023229095502737,4,-176.37814404279456,-479.20256558279044,-81.301801056812,-397.9007638641814,-479.20253426380015,-3.131899029540364e-5
69,28.37410553046463,-9.738984319049173,-0.7827778236132841,4,-150.84089000808228,-997.1523667063942,-412.12588818775026,-585.0264795355707,-997.1523280418946,-3.8664499584228906e-5
70,29.246392866669012,-1.3665947884122402,24.003182054465356,4,-160.0024996542833,-182.47900807333093,55.55333339286445,-238.03234159164407,-182.47900399790277,-4.075428165606354e-6
71,-33.64646839094729,34.81638277268649,-3.590324236792899,2,-124.87682713036453,135.39482926025684,11.225709659569505,124.16911953739633,135.3945430669017,0.00028619335515145394
72,4.408246899414932,-7.998337451228838,5.626078143540772,4,-250.2048921623216,-945.5697893842572,-408.4468522297608,-537.1229355030324,-945.5697752280194,-1.4156237853057974e-5
73,-4.644380757607965,-0.8221708889029195,32.672632591375944,4,-499.88679144806133,-8786.477919955125,-8702.959190828065,-83.51872220931911,-8786.474528665689,-0.0033912894359673373
74,-3.886047154019244,6.0233052801682305,-7.682700492972138,4,-221.73087424976146,-2046.1504013212593,-1388.312740822329,-657.8376617770454,-2046.1498335364051,-0.0005677848541836283
75,-38.36923941155142,-24.91815297689063,55.03813852569681,2,-174.00267418627962,44.29465769637968,13.28330152104259,31.01135569046983,44.29521648162062,-0.0005587852409405514
76,-42.198911396616666,26.376196921209356,-64.85262042489582,2,-97.96754968010981,296.9355765128842,-47.49263985328016,344.42821522052395,296.93537603652345,0.00020047636076014896
77,-65.11793910582347,43.07628510125698,-54.725652498496935,2,-63.00795355989543,198.41016216958934,3.936832742561392,194.47332887571562,198.4105229222919,-0.0003607527025621948
