vx_kms,vy_kms,vz_kms,psd_s3_m6,status,total_eV,conv_eV,hall_eV,deltaK_eV,residual_eV
-170.0,-100.0,-200.0,0.0,4,-9593.380590923323,-9572.958289412169,-20.422277258856493,-9593.409539733977,0.028948810653673718
-160.0,-100.0,-200.0,0.0,4,-9692.827153846998,-9672.394811832586,-20.432336518657515,-9693.001283325098,0.17412947810043988
-150.0,-100.0,-200.0,0.0,4,-9791.462261190898,-9770.945214632544,-20.517061472165686,-9791.822070510565,0.35980931966696517
-140.0,-100.0,-200.0,0.0,4,-9888.031183595727,-9867.366015267466,-20.665199876709316,-9888.36564886084,0.3344652651121578
-130.0,-100.0,-200.0,0.0,4,-9983.09746729083,-9962.217735260778,-20.87972992845634,-9983.407551551327,0.31008426049629634
-120.0,-100.0,-200.0,0.0,4,-10075.147685997055,-10054.00073723492,-21.146915396164868,-10075.329521543472,0.18183554641655064
-110.0,-100.0,-200.0,0.0,4,-10164.162184629777,-10142.658016788717,-21.504174141106006,-10164.27827558658,0.11609095680250903
-100.0,-100.0,-200.0,0.0,4,-10248.967890234266,-10227.029381888915,-21.93852501156718,-10249.09275711229,0.12486687802447705
-90.0,-100.0,-200.0,0.0,4,-10327.930612335407,-10305.555688226952,-22.374899799537676,-10328.094935647356,0.16432331194846483
-80.0,-100.0,-200.0,0.0,4,-10400.818202033664,-10378.023612296773,-22.79454848393992,-10400.967488579421,0.14928654575669498
-70.0,-100.0,-200.0,0.0,4,-10467.79783474851,-10444.708062831933,-23.089764076843753,-10467.998582281027,0.20074753251719812
-60.0,-100.0,-200.0,0.0,4,-10528.960084573668,-10505.782584245711,-23.177484295560443,-10529.183246931336,0.22316235766811587
-50.0,-100.0,-200.0,0.0,4,-10587.201944334265,-10564.112669908116,-23.089275257143278,-10587.3761409099,0.17419657563550572
-40.0,-100.0,-200.0,0.0,4,-10643.252400973766,-10620.235953257268,-23.016455427914202,-10643.303437870114,0.051036896347795846
-30.0,-100.0,-200.0,0.0,4,-10696.730446566487,-10673.780519118462,-22.94994087761765,-10696.696622870375,-0.0338236961124494
-20.0,-100.0,-200.0,0.0,4,-10748.52909895938,-10725.492463889077,-23.03662441353539,-10748.518763442442,-0.010335516937630018
-10.0,-100.0,-200.0,0.0,4,-10794.94509757971,-10771.720844950803,-23.22424467178524,-10795.015141222595,0.07004364288513898
0.0,-100.0,-200.0,0.0,4,-10838.356158053537,-10814.8661769498,-23.489996452264883,-10838.56198802908,0.20582997554265603
10.0,-100.0,-200.0,0.0,4,-10876.251646827217,-10852.616773369042,-23.634825460713937,-10876.137464769361,-0.11418205785594182
20.0,-100.0,-200.0,0.0,4,-10911.196966068033,-10887.343477981967,-23.853519530742428,-10911.493817151042,0.29685108300873253
30.0,-100.0,-200.0,0.0,4,-10944.241604915705,-10920.324307420171,-23.917276026841265,-10944.103832433764,-0.13777248194128333
40.0,-100.0,-200.0,0.0,4,-10973.151783210556,-10948.99921367964,-24.152597572756402,-10973.248079964886,0.09629675432915974
50.0,-100.0,-200.0,0.0,4,-11000.200423774257,-10975.955388535811,-24.24502207883641,-11000.412730480217,0.21230670596014534
60.0,-100.0,-200.0,0.0,4,-11023.729317370242,-10999.527538668148,-24.201791396884115,-11023.791400103912,0.062082733669740264
70.0,-100.0,-200.0,0.0,4,-11046.503317410059,-11022.110307241042,-24.393003938673527,-11046.569012380693,0.06569497063355811
80.0,-100.0,-200.0,0.0,4,-11066.189434117681,-11041.717568086771,-24.471874553350183,-11066.275443693037,0.08600957535600173
90.0,-100.0,-200.0,0.0,4,-11081.583713693297,-11056.836822438036,-24.746900897814232,-11081.622993458586,0.039279765289393254
100.0,-100.0,-200.0,0.0,4,-11097.335838555922,-11072.145642889507,-25.190186098980238,-11097.39437603756,0.05853748163826822
110.0,-100.0,-200.0,0.0,4,-11117.407816734703,-11091.510259085882,-25.89755079774642,-11117.47891311588,0.07109638117617578
120.0,-100.0,-200.0,0.0,4,-11135.638772048154,-11109.807267946453,-25.831523974923158,-11135.691494910363,0.05272286220861133
130.0,-100.0,-200.0,0.0,4,-11140.48689675279,-11114.345987304916,-26.140901696868152,-11140.54203940036,0.055142647570392
140.0,-100.0,-200.0,0.0,4,-11143.365124636028,-11116.750280381071,-26.614841711061448,-11143.439925883436,0.07480124740868632
150.0,-100.0,-200.0,0.0,4,-11145.153945741778,-11117.822229302026,-27.3317041822627,-11145.184750611825,0.03080487004626775
160.0,-100.0,-200.0,0.0,4,-11150.085929280438,-11122.006135688944,-28.079867322184523,-11150.141876732927,0.05594745248890831
170.0,-100.0,-200.0,0.0,4,-11158.98056459929,-11130.909632076404,-28.070982662229923,-11159.040979813522,0.06041521423321683
180.0,-100.0,-200.0,0.0,4,-11150.047651445617,-11121.937827442862,-28.109852736346376,-11150.11163462026,0.06398317464299907
190.0,-100.0,-200.0,0.0,4,-11132.961708362182,-11104.564162250474,-28.397548102748253,-11133.010039126173,0.04833076399154379
200.0,-100.0,-200.0,0.0,4,-11111.783279408222,-11082.995039880389,-28.788232193930373,-11111.651673175975,-0.13160623224757728
-200.0,-80.0,-200.0,0.0,4,-9352.370182844012,-9331.822763039503,-20.547405083337956,-9352.417546953171,0.047364109159389045
-190.0,-80.0,-200.0,0.0,4,-9455.848189781826,-9435.354462566245,-20.493716401515652,-9456.020162083216,0.17197230139026942
-180.0,-80.0,-200.0,0.0,4,-9559.908532755302,-9539.425419242267,-20.483103542053385,-9560.141195061855,0.23266230655281106
-170.0,-80.0,-200.0,0.0,4,-9663.520804355974,-9642.96735504213,-20.553422483567907,-9663.70639641638,0.18559206040663412
-160.0,-80.0,-200.0,0.0,4,-9765.935566865823,-9745.222470477853,-20.713050227297025,-9766.012653316158,0.07708645033562789
-150.0,-80.0,-200.0,0.0,4,-9867.169019514977,-9846.191634576267,-20.977333654676368,-9866.984753442755,-0.18426607222136226
-140.0,-80.0,-200.0,0.0,4,-9965.69430093785,-9944.370933533659,-21.323333630198537,-9965.51435303687,-0.1799479009805509
-130.0,-80.0,-200.0,0.0,4,-10061.579289137499,-10039.851513588956,-21.727754200372274,-10061.404089187268,-0.17519995023030788
-120.0,-80.0,-200.0,0.0,4,-10153.214617544556,-10131.05314272405,-22.161476015371484,-10153.011199858029,-0.20341768652724568
-110.0,-80.0,-200.0,0.0,4,-10239.975075090564,-10217.380010389648,-22.595085214577335,-10239.923618631467,-0.051456459097607876
-100.0,-80.0,-200.0,0.0,4,-10320.055582269137,-10297.142491739407,-22.913072734562697,-10320.038514671369,-0.01706759776789113
-90.0,-80.0,-200.0,0.0,4,-10393.638136783495,-10370.60891956956,-23.029191551139665,-10393.658078040433,0.01994125693818205
-80.0,-80.0,-200.0,0.0,4,-10462.52830417757,-10439.656141375272,-22.872181427157,-10462.52788840911,-0.0004157684597885236
-70.0,-80.0,-200.0,0.0,4,-10528.562435837985,-10505.978927670836,-22.583487726219936,-10528.51787116829,-0.044564669695319026
-60.0,-80.0,-200.0,0.0,4,-10593.578381935142,-10571.24867410112,-22.32967287913254,-10593.536484482254,-0.04189745288749691
-50.0,-80.0,-200.0,0.0,4,-10658.28936010856,-10635.965347491949,-22.324008279713695,-10658.205468933416,-0.08389117514343525
-40.0,-80.0,-200.0,0.0,4,-10719.845457356076,-10697.255447349273,-22.590008193788176,-10719.828814550141,-0.016642805934679927
-30.0,-80.0,-200.0,0.0,4,-10776.747983718487,-10753.793695590559,-22.95428109024703,-10776.843998601002,0.09601488251428236
-20.0,-80.0,-200.0,0.0,4,-10826.8604035031,-10803.539294709404,-23.32114924622098,-10826.998172811565,0.1377693084650673
-10.0,-80.0,-200.0,0.0,4,-10871.437968909682,-10847.876083819829,-23.56187437079674,-10871.554194782686,0.11622587300371379
0.0,-80.0,-200.0,0.0,4,-10909.664449073158,-10885.899495583382,-23.764939721501076,-10909.585982290464,-0.07846678269379481
10.0,-80.0,-200.0,0.0,4,-10944.115207399642,-10920.222337602234,-23.892845690584025,-10944.296648778945,0.1814413793035783
20.0,-80.0,-200.0,0.0,4,-10975.517815063258,-10951.622768649195,-23.895056432496,-10975.550152099908,0.03233703664955101
30.0,-80.0,-200.0,0.0,4,-11004.78160719697,-10980.804692075906,-23.976879508778563,-11005.075828579513,0.2942213825426734
40.0,-80.0,-200.0,0.0,4,-11033.227445812943,-11009.074933004826,-24.152566136665204,-11033.022435224271,-0.20501058867193933
50.0,-80.0,-200.0,0.0,4,-11059.500898225748,-11035.156132862843,-24.344757976498727,-11059.560143592576,0.05924536682869075
60.0,-80.0,-200.0,0.0,4,-11085.106715826607,-11060.660244056317,-24.44648302945333,-11085.230959288972,0.12424346236548445
70.0,-80.0,-200.0,0.0,4,-11111.132538874683,-11086.464833526135,-24.667681611189924,-11111.193518432985,0.06097955830227875
80.0,-80.0,-200.0,0.0,4,-11136.884366146227,-11112.034955677726,-24.849418245522664,-11136.959438037877,0.0750718916497135
90.0,-80.0,-200.0,0.0,4,-11159.894375605574,-11134.815944404536,-25.078384275952313,-11159.984429539958,0.0900539343838318
100.0,-80.0,-200.0,0.0,4,-11179.209601643239,-11153.551615151131,-25.658008796755258,-11179.313827694601,0.10422605136227503
110.0,-80.0,-200.0,0.0,4,-11196.669457104279,-11170.165629045063,-26.503829294113203,-11196.777981570269,0.10852446598983079
120.0,-80.0,-200.0,0.0,4,-11208.189157479981,-11181.073328779219,-27.115838453942857,-11208.271446804696,0.08228932471502048
130.0,-80.0,-200.0,0.0,4,-11219.914269736913,-11191.853546917358,-28.06071702124321,-11220.002406621044,0.08813688413101772
140.0,-80.0,-200.0,0.0,4,-11246.045581161148,-11218.037672357013,-28.007951759689227,-11246.08300810056,0.0374269394123985
150.0,-80.0,-200.0,0.0,4,-11253.354371920503,-11225.735223810943,-27.61914999838177,-11253.411890637115,0.05751871661232144
160.0,-80.0,-200.0,0.0,4,-11255.175553857007,-11227.166930892934,-28.008589026241665,-11255.284025208835,0.10847135182848433
170.0,-80.0,-200.0,0.0,4,-11253.480907655477,-11224.974930551807,-28.505943054422588,-11253.5455440883,0.0646364328222262
180.0,-80.0,-200.0,0.0,4,-11263.241918242167,-11233.810205197839,-29.431761958122127,-11263.300075547853,0.058157305686108884
190.0,-80.0,-200.0,0.0,4,-11259.289385500686,-11229.37630531622,-29.913095770115344,-11259.33408024227,0.044694741583953146
200.0,-80.0,-200.0,0.0,4,-11239.054643251033,-11208.37529565209,-30.679330529420774,-11239.221019341025,0.1663760899918998
-200.0,-60.0,-200.0,0.0,4,-9402.349657110684,-9381.840007608957,-20.509637191945707,-9402.639080679524,0.2894235688399931
-190.0,-60.0,-200.0,0.0,4,-9508.803220395526,-9488.281359498307,-20.52185681890266,-9508.96956858712,0.16634819159298786
-180.0,-60.0,-200.0,0.0,4,-9615.366436858796,-9594.735895791244,-20.630544071438077,-9615.352523683872,-0.013913174923800398
-170.0,-60.0,-200.0,0.0,4,-9721.141420317828,-9700.288337588348,-20.853086782552822,-9720.942721526422,-0.19869879140605917
-160.0,-60.0,-200.0,0.0,4,-9825.311591471262,-9804.147160534392,-21.16443422089818,-9825.103465610107,-0.20812586115425802
-150.0,-60.0,-200.0,0.0,4,-9927.57487571615,-9906.02072397705,-21.5541528757791,-9927.471428378725,-0.1034473374238587
-140.0,-60.0,-200.0,0.0,4,-10026.481057674397,-10004.483894708566,-21.99716199566206,-10026.60125966688,0.12020199248399877
-130.0,-60.0,-200.0,0.0,4,-10120.882544684224,-10098.454235716392,-22.428288933366876,-10121.218537273762,0.335992589538364
-120.0,-60.0,-200.0,0.0,4,-10210.285205567063,-10187.457840043957,-22.827326824754298,-10210.5568566169,0.271651049837601
-110.0,-60.0,-200.0,0.0,4,-10292.65630206469,-10269.576069142313,-23.080199746236836,-10292.892402173326,0.23610010863558273
-100.0,-60.0,-200.0,0.0,4,-10369.062900724137,-10345.996028017862,-23.066878179552972,-10369.260257683776,0.1973569596393645
-90.0,-60.0,-200.0,0.0,4,-10441.722486416762,-10418.961676252286,-22.760808566779733,-10441.874886493495,0.15240007673310174
-80.0,-60.0,-200.0,0.0,4,-10513.649454196102,-10491.282777571709,-22.36668935109443,-10513.825995590723,0.1765413946213812
-70.0,-60.0,-200.0,0.0,4,-10586.115928201136,-10564.029443661233,-22.08649587799221,-10586.261908500486,0.14598029935041268
-60.0,-60.0,-200.0,0.0,4,-10658.432169450112,-10636.310545163558,-22.121641029120784,-10658.558843978402,0.12667452829009562
-50.0,-60.0,-200.0,0.0,4,-10726.946053132744,-10704.433327410059,-22.512766911199087,-10727.070014056922,0.123960924178391
-40.0,-60.0,-200.0,0.0,4,-10787.642554403132,-10764.590988289483,-23.051588432316755,-10787.749523197363,0.10696879423085193
-30.0,-60.0,-200.0,0.0,4,-10840.00933042375,-10816.53168594693,-23.477680639616473,-10840.073575213337,0.0642447895861551
-20.0,-60.0,-200.0,0.0,4,-10884.03546175463,-10860.34961111946,-23.685834842902143,-10883.968667363273,-0.06679439135768916
-10.0,-60.0,-200.0,0.0,4,-10924.120137424643,-10900.644158279385,-23.47597529886157,-10924.180578314623,0.060440889979872736
0.0,-60.0,-200.0,0.0,4,-10965.312861331771,-10942.07252598726,-23.240349938972596,-10965.493252584973,0.18039125320137828
10.0,-60.0,-200.0,0.0,4,-11005.213956296968,-10981.618087519233,-23.59587197190951,-11005.228544280966,0.014587983998353593
20.0,-60.0,-200.0,0.0,4,-11037.306982777596,-11013.357590537851,-23.94936886988329,-11037.338548638418,0.0315658608215017
30.0,-60.0,-200.0,0.0,4,-11062.507204709342,-11038.30708876694,-24.200136096988896,-11062.433976475808,-0.0732282335338823
40.0,-60.0,-200.0,0.0,4,-11083.971308693253,-11059.704421610664,-24.266929055376945,-11084.364486232455,0.3931775392011332
50.0,-60.0,-200.0,0.0,4,-11105.169623500822,-11080.839678710374,-24.329933771673904,-11105.123690650518,-0.04593285030387051
60.0,-60.0,-200.0,0.0,4,-11128.60432888518,-11104.1774986638,-24.42682865778853,-11128.610126215934,0.005797330753921415
70.0,-60.0,-200.0,0.0,4,-11156.216076493727,-11131.502510961087,-24.71356493722616,-11156.221269835398,0.0051933416707470315
80.0,-60.0,-200.0,0.0,4,-11187.601192417846,-11162.269934938322,-25.3312412771226,-11187.584714605639,-0.016477812207085663
90.0,-60.0,-200.0,0.0,4,-11221.788478278382,-11195.483411419458,-26.305041498203547,-11221.751454381529,-0.03702389685349772
100.0,-60.0,-200.0,0.0,4,-11258.40075523069,-11230.831794116026,-27.568985404477857,-11258.489608314385,0.08885308369463019
110.0,-60.0,-200.0,0.0,4,-11294.781226200585,-11266.70343468872,-28.077796166833135,-11294.912556275318,0.13133007473334146
120.0,-60.0,-200.0,0.0,4,-11316.085678524843,-11287.829513626142,-28.25617143305913,-11316.154241875862,0.0685633510183834
130.0,-60.0,-200.0,0.0,4,-11333.757495479027,-11304.844544942442,-28.912972510185455,-11333.81757348522,0.06007800619227055
140.0,-60.0,-200.0,0.0,4,-11343.373645870253,-11313.754214723776,-29.619453974261873,-11343.424540588449,0.05089471819519531
150.0,-60.0,-200.0,0.0,4,-11351.607262228908,-11321.401958594402,-30.205311762512622,-11351.65449074155,0.047228512641595444
160.0,-60.0,-200.0,0.0,4,-11368.32675848952,-11337.99692628182,-30.32982656939579,-11368.434392983083,0.10763449356272758
170.0,-60.0,-200.0,0.0,4,-11369.891506978138,-11337.993594260015,-31.897870984342664,-11369.990742771966,0.09923579382848402
180.0,-60.0,-200.0,0.0,4,-11368.629695479074,-11335.70403753053,-32.92564609991223,-11368.69652242021,0.06682694113624166
190.0,-60.0,-200.0,0.0,4,-11364.455755410629,-11330.735724893497,-33.7200572966739,-11364.442758718169,-0.012996692459637416
200.0,-60.0,-200.0,0.0,4,-11366.467820544363,-11332.379323583096,-34.088542506535575,-11366.470233383943,0.002412839579847059
-200.0,-40.0,-200.0,0.0,4,-9440.76508549474,-9420.385830896035,-20.379264788799315,-9440.849299946003,0.08421445126259641
-190.0,-40.0,-200.0,0.0,4,-9549.107851475683,-9528.63291030746,-20.474979736722727,-9549.030876597873,-0.07697487780933443
-180.0,-40.0,-200.0,0.0,4,-9657.323789402557,-9636.634711246468,-20.68913986641955,-9657.152563818077,-0.1712255844795436
-170.0,-40.0,-200.0,0.0,4,-9764.505441330663,-9743.501566273851,-21.00394178302951,-9764.329325950432,-0.17611538023083995
-160.0,-40.0,-200.0,0.0,4,-9869.556734213991,-9848.154959984216,-21.401824124264927,-9869.634760257633,0.07802604364223953
-150.0,-40.0,-200.0,0.0,4,-9971.611636777392,-9949.768691219919,-21.842975235176073,-9971.89320125087,0.2815644734782836
-140.0,-40.0,-200.0,0.0,4,-10069.91738809123,-10047.640019764962,-22.277384211072537,-10070.193997672335,0.2766095811057312
-130.0,-40.0,-200.0,0.0,4,-10163.016043502053,-10140.34368801848,-22.672352352437954,-10163.159417430268,0.1433739282147144
-120.0,-40.0,-200.0,0.0,4,-10249.581188608818,-10226.640331607594,-22.940851295509944,-10249.62363238281,0.04244377399299992
-110.0,-40.0,-200.0,0.0,4,-10329.863095500954,-10306.936120193552,-22.926977003821968,-10329.837434866718,-0.025660634235464386
-100.0,-40.0,-200.0,0.0,4,-10406.3744062363,-10383.742599377905,-22.631811058326377,-10406.347463432861,-0.026942803438942065
-90.0,-40.0,-200.0,0.0,4,-10482.326973784731,-10460.119743695364,-22.207238893937213,-10482.343238778474,0.016264993742879597
-80.0,-40.0,-200.0,0.0,4,-10559.74051900821,-10537.809310598148,-21.931215089070548,-10559.778647166317,0.03812815810670145
-70.0,-40.0,-200.0,0.0,4,-10637.397518597505,-10615.386979891284,-22.010529361549956,-10637.448529922882,0.05101132537674857
-60.0,-40.0,-200.0,0.0,4,-10710.875707564706,-10688.407447134707,-22.468276473689542,-10710.927863367695,0.052155802988636424
-50.0,-40.0,-200.0,0.0,4,-10775.362656577832,-10752.344150531335,-23.018510332140767,-10775.414879963426,0.05222338559360651
-40.0,-40.0,-200.0,0.0,4,-10829.684066935015,-10806.383731919681,-23.300362555894647,-10829.746852754337,0.06278581932201632
-30.0,-40.0,-200.0,0.0,4,-10876.860822556619,-10853.674915133186,-23.18589868203771,-10877.024743671884,0.16392111526511144
-20.0,-40.0,-200.0,0.0,4,-10925.033259129039,-10902.218883276388,-22.814373741759326,-10925.204585957685,0.17132682864576054
-10.0,-40.0,-200.0,0.0,4,-10981.851882304672,-10959.08416403312,-22.767767763194886,-10981.829935215746,-0.02194708892602648
0.0,-40.0,-200.0,0.0,4,-11036.0339986759,-11011.99638694877,-24.037629109891217,-11036.00353274872,-0.030465927180557628
10.0,-40.0,-200.0,0.0,4,-11075.34600753127,-11050.520941348468,-24.825060121071722,-11075.502821574728,0.15681404345741612
20.0,-40.0,-200.0,0.0,4,-11098.891136972825,-11073.578859395928,-25.31226824317349,-11098.965726487415,0.07458951459011587
30.0,-40.0,-200.0,0.0,4,-11108.77494382467,-11083.542608685431,-25.232310675449735,-11108.851578236161,0.07663441149088612
40.0,-40.0,-200.0,0.0,4,-11112.772292716074,-11087.891546384308,-24.88074576594959,-11112.62877681453,-0.14351590154365113
50.0,-40.0,-200.0,0.0,4,-11125.424316356699,-11100.784114524311,-24.64020539667466,-11125.444891770916,0.020575414217091748
60.0,-40.0,-200.0,0.0,4,-11155.429572147139,-11130.548639643155,-24.880930425084472,-11155.51524156771,0.0856694205704116
70.0,-40.0,-200.0,0.0,4,-11196.906507560847,-11171.54535050183,-25.361166450541933,-11196.797464817668,-0.10904274317908857
80.0,-40.0,-200.0,0.0,4,-11245.35057844046,-11218.526749971881,-26.82380013611929,-11245.296264103104,-0.0543143373561179
90.0,-40.0,-200.0,0.0,4,-11298.066984476029,-11270.305302137887,-27.761681358425523,-11298.076930597601,0.009946121572284028
100.0,-40.0,-200.0,0.0,4,-11351.301783053652,-11322.737001419651,-28.56482620279898,-11351.432562009424,0.13077895577225718
110.0,-40.0,-200.0,0.0,4,-11404.547516751061,-11372.709822543244,-31.83766881419146,-11404.651334006727,0.10381725566548994
120.0,-40.0,-200.0,0.0,4,-11455.559649021692,-11419.846829372991,-35.71277584698966,-11455.629611245244,0.06996222355155624
130.0,-40.0,-200.0,0.0,4,-11487.058307508705,-11450.768079054378,-36.29020644140145,-11487.089507642168,0.031200133462334634
